timestamp,source_provider,source_region,source_ip,target_provider,target_region,target_ip,success,avg_latency,min_latency,max_latency,packet_loss,error,note
2025-08-02T03:09:10.583866,GCP,asia-south1,34.93.67.233,GCP,us-west1,34.168.233.222,TRUE,123.2,122,125,0,,
2025-08-02T03:09:20.151949,GCP,asia-southeast1,34.126.128.161,AWS,af-south-1,13.245.236.16,TRUE,426.8,425,437,0,,
2025-08-02T03:09:29.310660,GCP,asia-southeast1,34.126.128.161,AWS,ap-northeast-1,57.183.18.62,TRUE,45.6,45,46,0,,
2025-08-02T03:09:38.442214,GCP,asia-southeast1,34.126.128.161,AWS,ap-northeast-2,3.35.173.236,TRUE,12.2,11,15,0,,
2025-08-02T03:09:47.710355,GCP,asia-southeast1,34.126.128.161,AWS,ap-south-1,3.110.78.219,TRUE,141.3,141,142,0,,
2025-08-02T03:09:56.936628,GCP,asia-southeast1,34.126.128.161,AWS,ap-southeast-1,13.229.101.72,TRUE,79.9,79,81,0,,
2025-08-02T03:10:06.247036,GCP,asia-southeast1,34.126.128.161,AWS,ca-central-1,35.183.113.19,TRUE,186.9,185,197,0,,
2025-08-02T03:10:15.667674,GCP,asia-southeast1,34.126.128.161,AWS,eu-central-1,18.184.239.190,TRUE,272.6,271,282,0,,
2025-08-02T03:10:25.074773,GCP,asia-southeast1,34.126.128.161,AWS,eu-south-2,51.48.91.118,TRUE,288.5,288,289,0,,
2025-08-02T03:10:34.494775,GCP,asia-southeast1,34.126.128.161,AWS,eu-west-1,63.33.190.43,TRUE,273.2,273,274,0,,
2025-08-02T03:10:43.899062,GCP,asia-southeast1,34.126.128.161,AWS,me-south-1,157.175.182.59,TRUE,295.6,294,303,0,,
2025-08-02T03:10:53.345660,GCP,asia-southeast1,34.126.128.161,AWS,sa-east-1,52.67.230.2,TRUE,304.9,304,305,0,,
2025-08-02T03:11:02.675898,GCP,asia-southeast1,34.126.128.161,AWS,us-east-1,13.223.204.77,TRUE,186.3,186,189,0,,
2025-08-02T03:11:11.933886,GCP,asia-southeast1,34.126.128.161,AWS,us-west-1,54.193.216.187,TRUE,122.5,122,123,0,,
2025-08-02T03:11:21.102574,GCP,asia-southeast1,34.126.128.161,GCP,asia-east2,34.92.77.143,TRUE,43.2,42,45,0,,
2025-08-02T03:11:30.265390,GCP,asia-southeast1,34.126.128.161,GCP,asia-northeast1,34.146.113.141,TRUE,36.1,35,38,0,,
2025-08-02T03:11:39.501015,GCP,asia-southeast1,34.126.128.161,GCP,asia-south1,34.93.67.233,TRUE,137.3,137,139,0,,
2025-08-02T03:11:48.772720,GCP,asia-southeast1,34.126.128.161,GCP,australia-southeast1,35.244.90.228,TRUE,137.9,137,139,0,,
2025-08-02T03:11:58.183414,GCP,asia-southeast1,34.126.128.161,GCP,europe-central2,34.118.31.88,TRUE,265.2,264,269,0,,
2025-08-02T03:12:07.598465,GCP,asia-southeast1,34.126.128.161,GCP,europe-west12,34.17.122.250,TRUE,259.8,259,265,0,,
2025-08-02T03:12:16.982108,GCP,asia-southeast1,34.126.128.161,GCP,europe-west4,34.13.152.183,TRUE,244.6,244,247,0,,
2025-08-02T03:12:26.290836,GCP,asia-southeast1,34.126.128.161,GCP,northamerica-northeast1,34.152.17.65,TRUE,187.1,185,198,0,,
2025-08-02T03:12:35.713600,GCP,asia-southeast1,34.126.128.161,GCP,southamerica-east1,34.95.199.13,TRUE,292.5,292,296,0,,
2025-08-02T03:12:45.033640,GCP,asia-southeast1,34.126.128.161,GCP,us-east4,35.245.136.40,TRUE,176.6,176,179,0,,
2025-08-02T03:12:54.274667,GCP,asia-southeast1,34.126.128.161,GCP,us-west1,34.168.233.222,TRUE,123.5,123,126,0,,
2025-08-02T03:13:03.849907,GCP,australia-southeast1,35.244.90.228,AWS,af-south-1,13.245.236.16,TRUE,425.4,425,426,0,,
2025-08-02T03:13:13.028563,GCP,australia-southeast1,35.244.90.228,AWS,ap-northeast-1,57.183.18.62,TRUE,46,45,47,0,,
2025-08-02T03:13:22.160408,GCP,australia-southeast1,35.244.90.228,AWS,ap-northeast-2,3.35.173.236,TRUE,11.8,11,13,0,,
2025-08-02T03:13:31.399956,GCP,australia-southeast1,35.244.90.228,AWS,ap-south-1,3.110.78.219,TRUE,153.9,141,267,0,,
2025-08-02T03:13:40.617597,GCP,australia-southeast1,35.244.90.228,AWS,ap-southeast-1,13.229.101.72,TRUE,81.8,79,94,0,,
2025-08-02T03:13:49.949454,GCP,australia-southeast1,35.244.90.228,AWS,ca-central-1,35.183.113.19,TRUE,185.8,185,186,0,,
2025-08-02T03:13:59.361954,GCP,australia-southeast1,35.244.90.228,AWS,eu-central-1,18.184.239.190,TRUE,271.9,271,272,0,,
2025-08-02T03:14:08.809620,GCP,australia-southeast1,35.244.90.228,AWS,eu-south-2,51.48.91.118,TRUE,288.2,288,289,0,,
2025-08-02T03:14:18.195466,GCP,australia-southeast1,35.244.90.228,AWS,eu-west-1,63.33.190.43,TRUE,275,273,288,0,,
2025-08-02T03:14:27.612162,GCP,australia-southeast1,35.244.90.228,AWS,me-south-1,157.175.182.59,TRUE,294.6,294,295,0,,
2025-08-02T03:14:37.057280,GCP,australia-southeast1,35.244.90.228,AWS,sa-east-1,52.67.230.2,TRUE,304.8,304,305,0,,
2025-08-02T03:14:46.382851,GCP,australia-southeast1,35.244.90.228,AWS,us-east-1,13.223.204.77,TRUE,186.1,186,187,0,,
2025-08-02T03:14:55.634812,GCP,australia-southeast1,35.244.90.228,AWS,us-west-1,54.193.216.187,TRUE,122.8,122,124,0,,
2025-08-02T03:15:04.791936,GCP,australia-southeast1,35.244.90.228,GCP,asia-east2,34.92.77.143,TRUE,42.5,42,44,0,,
2025-08-02T03:15:13.975052,GCP,australia-southeast1,35.244.90.228,GCP,asia-northeast1,34.146.113.141,TRUE,36.2,36,38,0,,
2025-08-02T03:15:23.222328,GCP,australia-southeast1,35.244.90.228,GCP,asia-south1,34.93.67.233,TRUE,137.9,137,140,0,,
2025-08-02T03:15:32.403453,GCP,australia-southeast1,35.244.90.228,GCP,asia-southeast1,34.126.128.161,TRUE,78.9,77,85,0,,
2025-08-02T03:15:41.770545,GCP,australia-southeast1,35.244.90.228,GCP,europe-central2,34.118.31.88,TRUE,264.8,264,268,0,,
2025-08-02T03:15:51.157619,GCP,australia-southeast1,35.244.90.228,GCP,europe-west12,34.17.122.250,TRUE,258.1,257,261,0,,
2025-08-02T03:16:00.532272,GCP,australia-southeast1,35.244.90.228,GCP,europe-west4,34.13.152.183,TRUE,248.1,247,251,0,,
2025-08-02T03:16:09.828080,GCP,australia-southeast1,35.244.90.228,GCP,northamerica-northeast1,34.152.17.65,TRUE,185.6,185,187,0,,
2025-08-02T03:16:19.245107,GCP,australia-southeast1,35.244.90.228,GCP,southamerica-east1,34.95.199.13,TRUE,291.8,291,294,0,,
2025-08-02T03:16:28.555788,GCP,australia-southeast1,35.244.90.228,GCP,us-east4,35.245.136.40,TRUE,178.6,178,181,0,,
2025-08-02T03:16:37.811875,GCP,australia-southeast1,35.244.90.228,GCP,us-west1,34.168.233.222,TRUE,125.2,122,140,0,,
2025-08-02T03:16:47.350985,GCP,europe-central2,34.118.31.88,AWS,af-south-1,13.245.236.16,TRUE,425.7,425,427,0,,
2025-08-02T03:16:56.518382,GCP,europe-central2,34.118.31.88,AWS,ap-northeast-1,57.183.18.62,TRUE,46,45,47,0,,
2025-08-02T03:17:05.653122,GCP,europe-central2,34.118.31.88,AWS,ap-northeast-2,3.35.173.236,TRUE,11.7,11,12,0,,
2025-08-02T03:17:14.904842,GCP,europe-central2,34.118.31.88,AWS,ap-south-1,3.110.78.219,TRUE,141.1,141,142,0,,
2025-08-02T03:17:24.123349,GCP,europe-central2,34.118.31.88,AWS,ap-southeast-1,13.229.101.72,TRUE,81.4,81,82,0,,
2025-08-02T03:17:33.429282,GCP,europe-central2,34.118.31.88,AWS,ca-central-1,35.183.113.19,TRUE,187.1,185,192,0,,
2025-08-02T03:17:42.838832,GCP,europe-central2,34.118.31.88,AWS,eu-central-1,18.184.239.190,TRUE,271.6,271,274,0,,
2025-08-02T03:17:52.254948,GCP,europe-central2,34.118.31.88,AWS,eu-south-2,51.48.91.118,TRUE,288.4,288,289,0,,
2025-08-02T03:18:01.629015,GCP,europe-central2,34.118.31.88,AWS,eu-west-1,63.33.190.43,TRUE,275.5,273,295,0,,
2025-08-02T03:18:11.034915,GCP,europe-central2,34.118.31.88,AWS,me-south-1,157.175.182.59,TRUE,294.5,294,295,0,,
2025-08-02T03:18:20.477186,GCP,europe-central2,34.118.31.88,AWS,sa-east-1,52.67.230.2,TRUE,304.8,304,305,0,,
2025-08-02T03:18:29.809555,GCP,europe-central2,34.118.31.88,AWS,us-east-1,13.223.204.77,TRUE,186.5,185,191,0,,
2025-08-02T03:18:39.064119,GCP,europe-central2,34.118.31.88,AWS,us-west-1,54.193.216.187,TRUE,122.6,122,123,0,,
2025-08-02T03:18:48.220411,GCP,europe-central2,34.118.31.88,GCP,asia-east2,34.92.77.143,TRUE,42.9,42,45,0,,
2025-08-02T03:18:57.351258,GCP,europe-central2,34.118.31.88,GCP,asia-northeast1,34.146.113.141,TRUE,36.1,35,37,0,,
2025-08-02T03:19:06.600685,GCP,europe-central2,34.118.31.88,GCP,asia-south1,34.93.67.233,TRUE,137.1,137,138,0,,
2025-08-02T03:19:15.793650,GCP,europe-central2,34.118.31.88,GCP,asia-southeast1,34.126.128.161,TRUE,77.7,77,81,0,,
2025-08-02T03:19:25.035315,GCP,europe-central2,34.118.31.88,GCP,australia-southeast1,35.244.90.228,TRUE,137.5,135,140,0,,
2025-08-02T03:19:34.421700,GCP,europe-central2,34.118.31.88,GCP,europe-west12,34.17.122.250,TRUE,259.3,259,261,0,,
2025-08-02T03:19:43.816863,GCP,europe-central2,34.118.31.88,GCP,europe-west4,34.13.152.183,TRUE,248.2,248,250,0,,
2025-08-02T03:19:53.137860,GCP,europe-central2,34.118.31.88,GCP,northamerica-northeast1,34.152.17.65,TRUE,185.9,185,189,0,,
2025-08-02T03:20:02.579020,GCP,europe-central2,34.118.31.88,GCP,southamerica-east1,34.95.199.13,TRUE,291.5,291,294,0,,
2025-08-02T03:20:11.887558,GCP,europe-central2,34.118.31.88,GCP,us-east4,35.245.136.40,TRUE,178.4,178,180,0,,
2025-08-02T03:20:21.138811,GCP,europe-central2,34.118.31.88,GCP,us-west1,34.168.233.222,TRUE,123.1,123,124,0,,
2025-08-02T03:20:30.696014,GCP,europe-west12,34.17.122.250,AWS,af-south-1,13.245.236.16,TRUE,428.1,427,432,0,,
2025-08-02T03:20:39.857799,GCP,europe-west12,34.17.122.250,AWS,ap-northeast-1,57.183.18.62,TRUE,46,45,47,0,,
2025-08-02T03:20:48.999497,GCP,europe-west12,34.17.122.250,AWS,ap-northeast-2,3.35.173.236,TRUE,11.9,11,15,0,,
2025-08-02T03:20:58.259863,GCP,europe-west12,34.17.122.250,AWS,ap-south-1,3.110.78.219,TRUE,142.7,140,160,0,,
2025-08-02T03:21:07.478108,GCP,europe-west12,34.17.122.250,AWS,ap-southeast-1,13.229.101.72,TRUE,81.1,79,82,0,,
2025-08-02T03:21:16.782452,GCP,europe-west12,34.17.122.250,AWS,ca-central-1,35.183.113.19,TRUE,186.4,185,192,0,,
2025-08-02T03:21:26.175561,GCP,europe-west12,34.17.122.250,AWS,eu-central-1,18.184.239.190,TRUE,271.1,271,272,0,,
2025-08-02T03:21:35.567672,GCP,europe-west12,34.17.122.250,AWS,eu-south-2,51.48.91.118,TRUE,288.2,288,289,0,,
2025-08-02T03:21:44.949694,GCP,europe-west12,34.17.122.250,AWS,eu-west-1,63.33.190.43,TRUE,273.7,273,275,0,,
2025-08-02T03:21:54.368207,GCP,europe-west12,34.17.122.250,AWS,me-south-1,157.175.182.59,TRUE,294.7,294,295,0,,
2025-08-02T03:22:03.797185,GCP,europe-west12,34.17.122.250,AWS,sa-east-1,52.67.230.2,TRUE,304.5,304,305,0,,
2025-08-02T03:22:13.117500,GCP,europe-west12,34.17.122.250,AWS,us-east-1,13.223.204.77,TRUE,186,185,187,0,,
2025-08-02T03:22:22.361773,GCP,europe-west12,34.17.122.250,AWS,us-west-1,54.193.216.187,TRUE,123.1,122,127,0,,
2025-08-02T03:22:31.529137,GCP,europe-west12,34.17.122.250,GCP,asia-east2,34.92.77.143,TRUE,43.1,42,47,0,,
2025-08-02T03:22:40.697031,GCP,europe-west12,34.17.122.250,GCP,asia-northeast1,34.146.113.141,TRUE,36.4,35,40,0,,
2025-08-02T03:22:49.964749,GCP,europe-west12,34.17.122.250,GCP,asia-south1,34.93.67.233,TRUE,137.3,137,138,0,,
2025-08-02T03:22:59.164768,GCP,europe-west12,34.17.122.250,GCP,asia-southeast1,34.126.128.161,TRUE,77.6,77,79,0,,
2025-08-02T03:23:08.421548,GCP,europe-west12,34.17.122.250,GCP,australia-southeast1,35.244.90.228,TRUE,135.4,134,139,0,,
2025-08-02T03:23:17.825019,GCP,europe-west12,34.17.122.250,GCP,europe-central2,34.118.31.88,TRUE,266.4,266,268,0,,
2025-08-02T03:23:27.181481,GCP,europe-west12,34.17.122.250,GCP,europe-west4,34.13.152.183,TRUE,245.3,245,247,0,,
2025-08-02T03:23:36.491578,GCP,europe-west12,34.17.122.250,GCP,northamerica-northeast1,34.152.17.65,TRUE,192.4,185,231,0,,
2025-08-02T03:23:45.913109,GCP,europe-west12,34.17.122.250,GCP,southamerica-east1,34.95.199.13,TRUE,291.7,291,297,0,,
2025-08-02T03:23:55.216384,GCP,europe-west12,34.17.122.250,GCP,us-east4,35.245.136.40,TRUE,178.2,177,181,0,,
2025-08-02T03:24:04.450630,GCP,europe-west12,34.17.122.250,GCP,us-west1,34.168.233.222,TRUE,125.3,125,127,0,,
2025-08-02T03:24:13.986203,GCP,europe-west4,34.13.152.183,AWS,af-south-1,13.245.236.16,TRUE,427.2,426,430,0,,
2025-08-02T03:24:23.153986,GCP,europe-west4,34.13.152.183,AWS,ap-northeast-1,57.183.18.62,TRUE,46.2,45,48,0,,
2025-08-02T03:24:32.300550,GCP,europe-west4,34.13.152.183,AWS,ap-northeast-2,3.35.173.236,TRUE,12.4,11,21,0,,
2025-08-02T03:24:41.578412,GCP,europe-west4,34.13.152.183,AWS,ap-south-1,3.110.78.219,TRUE,141.1,140,143,0,,
2025-08-02T03:24:50.793246,GCP,europe-west4,34.13.152.183,AWS,ap-southeast-1,13.229.101.72,TRUE,81.4,80,82,0,,
2025-08-02T03:25:00.109829,GCP,europe-west4,34.13.152.183,AWS,ca-central-1,35.183.113.19,TRUE,185.1,184,187,0,,
2025-08-02T03:25:09.499663,GCP,europe-west4,34.13.152.183,AWS,eu-central-1,18.184.239.190,TRUE,272.7,271,285,0,,
2025-08-02T03:25:18.923395,GCP,europe-west4,34.13.152.183,AWS,eu-south-2,51.48.91.118,TRUE,288.3,287,289,0,,
2025-08-02T03:25:28.312525,GCP,europe-west4,34.13.152.183,AWS,eu-west-1,63.33.190.43,TRUE,273.1,273,274,0,,
2025-08-02T03:25:37.735338,GCP,europe-west4,34.13.152.183,AWS,me-south-1,157.175.182.59,TRUE,294.7,294,296,0,,
2025-08-02T03:25:47.170535,GCP,europe-west4,34.13.152.183,AWS,sa-east-1,52.67.230.2,TRUE,303.4,302,312,0,,
2025-08-02T03:25:56.485105,GCP,europe-west4,34.13.152.183,AWS,us-east-1,13.223.204.77,TRUE,186.6,185,193,0,,
2025-08-02T03:26:05.745555,GCP,europe-west4,34.13.152.183,AWS,us-west-1,54.193.216.187,TRUE,124.3,122,127,0,,
2025-08-02T03:26:14.923015,GCP,europe-west4,34.13.152.183,GCP,asia-east2,34.92.77.143,TRUE,44.6,42,50,0,,
2025-08-02T03:26:24.096562,GCP,europe-west4,34.13.152.183,GCP,asia-northeast1,34.146.113.141,TRUE,35.8,35,38,0,,
2025-08-02T03:26:33.376668,GCP,europe-west4,34.13.152.183,GCP,asia-south1,34.93.67.233,TRUE,137.3,136,140,0,,
2025-08-02T03:26:42.565755,GCP,europe-west4,34.13.152.183,GCP,asia-southeast1,34.126.128.161,TRUE,77.7,77,80,0,,
2025-08-02T03:26:51.823506,GCP,europe-west4,34.13.152.183,GCP,australia-southeast1,35.244.90.228,TRUE,134.9,134,137,0,,
2025-08-02T03:27:01.234694,GCP,europe-west4,34.13.152.183,GCP,europe-central2,34.118.31.88,TRUE,266.5,266,268,0,,
2025-08-02T03:27:10.646034,GCP,europe-west4,34.13.152.183,GCP,europe-west12,34.17.122.250,TRUE,259.3,257,270,0,,
2025-08-02T03:27:19.964946,GCP,europe-west4,34.13.152.183,GCP,northamerica-northeast1,34.152.17.65,TRUE,185.8,185,187,0,,
2025-08-02T03:27:29.383279,GCP,europe-west4,34.13.152.183,GCP,southamerica-east1,34.95.199.13,TRUE,286.7,286,290,0,,
2025-08-02T03:27:38.688321,GCP,europe-west4,34.13.152.183,GCP,us-east4,35.245.136.40,TRUE,178.5,178,180,0,,
2025-08-02T03:27:47.947579,GCP,europe-west4,34.13.152.183,GCP,us-west1,34.168.233.222,TRUE,125.1,124,127,0,,
2025-08-02T03:27:57.468584,GCP,northamerica-northeast1,34.152.17.65,AWS,af-south-1,13.245.236.16,TRUE,426.9,425,440,0,,
2025-08-02T03:28:06.620417,GCP,northamerica-northeast1,34.152.17.65,AWS,ap-northeast-1,57.183.18.62,TRUE,45.7,45,46,0,,
2025-08-02T03:28:15.750811,GCP,northamerica-northeast1,34.152.17.65,AWS,ap-northeast-2,3.35.173.236,TRUE,11.5,11,12,0,,
2025-08-02T03:28:24.996076,GCP,northamerica-northeast1,34.152.17.65,AWS,ap-south-1,3.110.78.219,TRUE,141,141,141,0,,
2025-08-02T03:28:34.199824,GCP,northamerica-northeast1,34.152.17.65,AWS,ap-southeast-1,13.229.101.72,TRUE,83.7,79,116,0,,
2025-08-02T03:28:43.507017,GCP,northamerica-northeast1,34.152.17.65,AWS,ca-central-1,35.183.113.19,TRUE,185.8,184,188,0,,
2025-08-02T03:28:52.903261,GCP,northamerica-northeast1,34.152.17.65,AWS,eu-central-1,18.184.239.190,TRUE,272.7,271,277,0,,
2025-08-02T03:29:02.302065,GCP,northamerica-northeast1,34.152.17.65,AWS,eu-south-2,51.48.91.118,TRUE,290.5,288,299,0,,
2025-08-02T03:29:11.710943,GCP,northamerica-northeast1,34.152.17.65,AWS,eu-west-1,63.33.190.43,TRUE,273.8,273,278,0,,
2025-08-02T03:29:21.126708,GCP,northamerica-northeast1,34.152.17.65,AWS,me-south-1,157.175.182.59,TRUE,296.7,294,303,0,,
2025-08-02T03:29:30.546478,GCP,northamerica-northeast1,34.152.17.65,AWS,sa-east-1,52.67.230.2,TRUE,302.8,302,303,0,,
2025-08-02T03:29:39.842898,GCP,northamerica-northeast1,34.152.17.65,AWS,us-east-1,13.223.204.77,TRUE,186.8,186,190,0,,
2025-08-02T03:29:49.091870,GCP,northamerica-northeast1,34.152.17.65,AWS,us-west-1,54.193.216.187,TRUE,123.2,122,124,0,,
2025-08-02T03:29:58.269437,GCP,northamerica-northeast1,34.152.17.65,GCP,asia-east2,34.92.77.143,TRUE,43.4,42,45,0,,
2025-08-02T03:30:07.436619,GCP,northamerica-northeast1,34.152.17.65,GCP,asia-northeast1,34.146.113.141,TRUE,36.6,35,40,0,,
2025-08-02T03:30:16.705502,GCP,northamerica-northeast1,34.152.17.65,GCP,asia-south1,34.93.67.233,TRUE,138,137,139,0,,
2025-08-02T03:30:25.916719,GCP,northamerica-northeast1,34.152.17.65,GCP,asia-southeast1,34.126.128.161,TRUE,78.2,77,81,0,,
2025-08-02T03:30:35.176114,GCP,northamerica-northeast1,34.152.17.65,GCP,australia-southeast1,35.244.90.228,TRUE,135.2,134,137,0,,
2025-08-02T03:30:44.578299,GCP,northamerica-northeast1,34.152.17.65,GCP,europe-central2,34.118.31.88,TRUE,266.8,266,269,0,,
2025-08-02T03:30:53.954356,GCP,northamerica-northeast1,34.152.17.65,GCP,europe-west12,34.17.122.250,TRUE,261.5,259,277,0,,
2025-08-02T03:31:03.327596,GCP,northamerica-northeast1,34.152.17.65,GCP,europe-west4,34.13.152.183,TRUE,245.5,245,248,0,,
2025-08-02T03:31:12.745689,GCP,northamerica-northeast1,34.152.17.65,GCP,southamerica-east1,34.95.199.13,TRUE,287.5,286,292,0,,
2025-08-02T03:31:22.048378,GCP,northamerica-northeast1,34.152.17.65,GCP,us-east4,35.245.136.40,TRUE,180.3,178,191,0,,
2025-08-02T03:31:31.297600,GCP,northamerica-northeast1,34.152.17.65,GCP,us-west1,34.168.233.222,TRUE,127.7,125,141,0,,
2025-08-02T03:31:40.819637,GCP,southamerica-east1,34.95.199.13,AWS,af-south-1,13.245.236.16,TRUE,426.6,426,428,0,,
2025-08-02T03:31:49.976695,GCP,southamerica-east1,34.95.199.13,AWS,ap-northeast-1,57.183.18.62,TRUE,46.1,46,47,0,,
2025-08-02T03:31:59.122558,GCP,southamerica-east1,34.95.199.13,AWS,ap-northeast-2,3.35.173.236,TRUE,12.4,12,14,0,,
2025-08-02T03:32:08.376745,GCP,southamerica-east1,34.95.199.13,AWS,ap-south-1,3.110.78.219,TRUE,141.5,141,143,0,,
2025-08-02T03:32:17.608980,GCP,southamerica-east1,34.95.199.13,AWS,ap-southeast-1,13.229.101.72,TRUE,79.9,79,81,0,,
2025-08-02T03:32:26.915559,GCP,southamerica-east1,34.95.199.13,AWS,ca-central-1,35.183.113.19,TRUE,185.6,185,186,0,,
2025-08-02T03:32:36.310008,GCP,southamerica-east1,34.95.199.13,AWS,eu-central-1,18.184.239.190,TRUE,272.3,271,274,0,,
2025-08-02T03:32:45.714295,GCP,southamerica-east1,34.95.199.13,AWS,eu-south-2,51.48.91.118,TRUE,289.1,288,290,0,,
2025-08-02T03:32:55.109118,GCP,southamerica-east1,34.95.199.13,AWS,eu-west-1,63.33.190.43,TRUE,273.8,273,277,0,,
2025-08-02T03:33:04.523398,GCP,southamerica-east1,34.95.199.13,AWS,me-south-1,157.175.182.59,TRUE,295.8,295,298,0,,
2025-08-02T03:33:13.947968,GCP,southamerica-east1,34.95.199.13,AWS,sa-east-1,52.67.230.2,TRUE,304.8,302,320,0,,
2025-08-02T03:33:23.253148,GCP,southamerica-east1,34.95.199.13,AWS,us-east-1,13.223.204.77,TRUE,186.4,185,188,0,,
2025-08-02T03:33:32.523976,GCP,southamerica-east1,34.95.199.13,AWS,us-west-1,54.193.216.187,TRUE,127.7,123,147,0,,
2025-08-02T03:33:41.701682,GCP,southamerica-east1,34.95.199.13,GCP,asia-east2,34.92.77.143,TRUE,45.7,43,69,0,,
2025-08-02T03:33:50.892588,GCP,southamerica-east1,34.95.199.13,GCP,asia-northeast1,34.146.113.141,TRUE,36.8,36,38,0,,
2025-08-02T03:34:00.174947,GCP,southamerica-east1,34.95.199.13,GCP,asia-south1,34.93.67.233,TRUE,138.2,137,148,0,,
2025-08-02T03:34:09.380705,GCP,southamerica-east1,34.95.199.13,GCP,asia-southeast1,34.126.128.161,TRUE,78.4,77,81,0,,
2025-08-02T03:34:18.634499,GCP,southamerica-east1,34.95.199.13,GCP,australia-southeast1,35.244.90.228,TRUE,135.4,134,137,0,,
2025-08-02T03:34:28.028621,GCP,southamerica-east1,34.95.199.13,GCP,europe-central2,34.118.31.88,TRUE,267.4,266,269,0,,
2025-08-02T03:34:37.426897,GCP,southamerica-east1,34.95.199.13,GCP,europe-west12,34.17.122.250,TRUE,259.8,258,266,0,,
2025-08-02T03:34:46.811338,GCP,southamerica-east1,34.95.199.13,GCP,europe-west4,34.13.152.183,TRUE,245.1,244,247,0,,
2025-08-02T03:34:56.118660,GCP,southamerica-east1,34.95.199.13,GCP,northamerica-northeast1,34.152.17.65,TRUE,186.1,185,188,0,,
2025-08-02T03:35:05.440032,GCP,southamerica-east1,34.95.199.13,GCP,us-east4,35.245.136.40,TRUE,178.8,178,181,0,,
2025-08-02T03:35:14.687032,GCP,southamerica-east1,34.95.199.13,GCP,us-west1,34.168.233.222,TRUE,126.2,125,127,0,,
2025-08-02T03:35:24.215986,GCP,us-east4,35.245.136.40,AWS,af-south-1,13.245.236.16,TRUE,426.9,425,436,0,,
2025-08-02T03:35:33.378662,GCP,us-east4,35.245.136.40,AWS,ap-northeast-1,57.183.18.62,TRUE,46.8,45,48,0,,
2025-08-02T03:35:42.506289,GCP,us-east4,35.245.136.40,AWS,ap-northeast-2,3.35.173.236,TRUE,12.7,11,15,0,,
2025-08-02T03:35:51.776867,GCP,us-east4,35.245.136.40,AWS,ap-south-1,3.110.78.219,TRUE,142.2,141,143,0,,
2025-08-02T03:36:00.990214,GCP,us-east4,35.245.136.40,AWS,ap-southeast-1,13.229.101.72,TRUE,80.7,79,82,0,,
2025-08-02T03:36:10.310465,GCP,us-east4,35.245.136.40,AWS,ca-central-1,35.183.113.19,TRUE,185.7,185,187,0,,
2025-08-02T03:36:19.686221,GCP,us-east4,35.245.136.40,AWS,eu-central-1,18.184.239.190,TRUE,271.9,271,273,0,,
2025-08-02T03:36:29.108374,GCP,us-east4,35.245.136.40,AWS,eu-south-2,51.48.91.118,TRUE,289.1,289,290,0,,
2025-08-02T03:36:38.519723,GCP,us-east4,35.245.136.40,AWS,eu-west-1,63.33.190.43,TRUE,273.8,273,275,0,,
2025-08-02T03:36:47.948243,GCP,us-east4,35.245.136.40,AWS,me-south-1,157.175.182.59,TRUE,295.6,295,297,0,,
2025-08-02T03:36:57.366457,GCP,us-east4,35.245.136.40,AWS,sa-east-1,52.67.230.2,TRUE,304.5,303,316,0,,
2025-08-02T03:37:06.657279,GCP,us-east4,35.245.136.40,AWS,us-east-1,13.223.204.77,TRUE,186.1,185,187,0,,
2025-08-02T03:37:15.893632,GCP,us-east4,35.245.136.40,AWS,us-west-1,54.193.216.187,TRUE,122.9,122,124,0,,
2025-08-02T03:37:25.057491,GCP,us-east4,35.245.136.40,GCP,asia-east2,34.92.77.143,TRUE,42.8,42,44,0,,
2025-08-02T03:37:34.236862,GCP,us-east4,35.245.136.40,GCP,asia-northeast1,34.146.113.141,TRUE,36.7,35,38,0,,
2025-08-02T03:37:43.489765,GCP,us-east4,35.245.136.40,GCP,asia-south1,34.93.67.233,TRUE,138.9,137,142,0,,
2025-08-02T03:37:52.667729,GCP,us-east4,35.245.136.40,GCP,asia-southeast1,34.126.128.161,TRUE,79.2,78,82,0,,
2025-08-02T03:38:01.929196,GCP,us-east4,35.245.136.40,GCP,australia-southeast1,35.244.90.228,TRUE,135.3,135,136,0,,
2025-08-02T03:38:11.308994,GCP,us-east4,35.245.136.40,GCP,europe-central2,34.118.31.88,TRUE,267.3,266,271,0,,
2025-08-02T03:38:20.679734,GCP,us-east4,35.245.136.40,GCP,europe-west12,34.17.122.250,TRUE,259.7,258,264,0,,
2025-08-02T03:38:30.028872,GCP,us-east4,35.245.136.40,GCP,europe-west4,34.13.152.183,TRUE,245.8,244,251,0,,
2025-08-02T03:38:39.343286,GCP,us-east4,35.245.136.40,GCP,northamerica-northeast1,34.152.17.65,TRUE,185.9,185,187,0,,
2025-08-02T03:38:48.755658,GCP,us-east4,35.245.136.40,GCP,southamerica-east1,34.95.199.13,TRUE,287.2,286,291,0,,
2025-08-02T03:38:58.023084,GCP,us-east4,35.245.136.40,GCP,us-west1,34.168.233.222,TRUE,126.8,125,134,0,,
2025-08-02T03:39:07.560297,GCP,us-west1,34.168.233.222,AWS,af-south-1,13.245.236.16,TRUE,426.1,425,427,0,,
2025-08-02T03:39:16.722764,GCP,us-west1,34.168.233.222,AWS,ap-northeast-1,57.183.18.62,TRUE,46.3,45,48,0,,
2025-08-02T03:39:25.876489,GCP,us-west1,34.168.233.222,AWS,ap-northeast-2,3.35.173.236,TRUE,11.9,11,13,0,,
